year,geo_name,geo,income_below_poverty,pop_poverty_status,income_below_poverty,income_below_poverty_moe,pop_poverty_status,pop_poverty_status_moe
2013,"Guadalupe County PUMA, TX","79500US4805700",13035.0,133817.0,13035.0,1138.0,133817.0,382.0
2015,"Union County (Southwest)--Plainfield City & Westfield Town (South) PUMA","79500US3401903",13033.0,101195.0,13033.0,1201.0,101195.0,737.0
2014,"Harris County (Northwest)--South of US-290 & West of TX-6 PUMA","79500US4804633",13030.0,106108.0,13030.0,2511.0,106108.0,2395.0
2013,"Brevard County (Southwest)--Melbourne & West Melbourne Cities PUMA","79500US1200903",13030.0,115899.0,13030.0,1179.0,115899.0,1509.0
2014,"Anoka County (Southwest)--Coon Rapids, Fridley & Columbia Heights Cities PUMA","79500US2701102",13022.0,115034.0,13022.0,1111.0,115034.0,333.0
2014,"Medina County PUMA, OH","79500US3901900",13015.0,172547.0,13015.0,1278.0,172547.0,267.0
2014,"Tuckahoe, Short Pump & Wyndham PUMA, VA","79500US5151225",13013.0,170221.0,13013.0,1278.0,170221.0,1751.0
2013,"Miami-Dade County (North Central)--Tamiami Trail Region (South)--Tamiami PUMA","79500US1208618",13007.0,101948.0,13007.0,1517.0,101948.0,2386.0
2015,"Paradise (South) & Enterprise PUMA, NV","79500US3200413",13007.0,150619.0,13007.0,1373.0,150619.0,3073.0
2013,"Dearborn, Franklin, Ripley, Switzerland & Ohio Counties PUMA","79500US1803100",13000.0,116601.0,13000.0,1123.0,116601.0,236.0
2014,"San Diego County (Northwest)--Carlsbad City PUMA","79500US0607304",12998.0,118580.0,12998.0,1526.0,118580.0,1292.0
2013,"Sonoma County (South)--Petaluma, Rohnert Park & Cotati Cities PUMA","79500US0609702",12995.0,118534.0,12995.0,1426.0,118534.0,844.0
2013,"San Francisco County (South Central)--Sunset District (South) PUMA","79500US0607506",12992.0,113293.0,12992.0,1121.0,113293.0,2470.0
2014,"Clark County (West Central)--Salmon Creek & Hazel Dell PUMA","79500US5311102",12981.0,108519.0,12981.0,1352.0,108519.0,1435.0
2014,"Southwest Nebraska PUMA","79500US3100400",12979.0,103201.0,12979.0,1197.0,103201.0,376.0
2015,"South Central Nebraska PUMA","79500US3100500",12977.0,110961.0,12977.0,985.0,110961.0,557.0
2013,"Jackson County (East) PUMA","79500US2901003",12972.0,129393.0,12972.0,1204.0,129393.0,1198.0
2013,"Houston-Galveston Area Council--Montgomery County (Southeast) PUMA","79500US4804504",12969.0,106584.0,12969.0,2036.0,106584.0,2726.0
2013,"Rockville, Gaithersburg Cities & North Potomac PUMA, MD","79500US2401003",12963.0,176997.0,12963.0,1454.0,176997.0,1379.0
2015,"Sarasota County (East) PUMA","79500US1211503",12960.0,128888.0,12960.0,2221.0,128888.0,1459.0
2014,"Northeast Kansas PUMA","79500US2000400",12957.0,113119.0,12957.0,1232.0,113119.0,702.0
2013,"Virginia's Region 2000 (North)--Bedford, Amherst, Appomattox Counties & Bedford City PUMA","79500US5151095",12955.0,120741.0,12955.0,1248.0,120741.0,375.0
2013,"Eagle, Summit, Grand & Jackson Counties PUMA","79500US0800400",12955.0,112758.0,12955.0,1804.0,112758.0,231.0
2015,"Baltimore County--Towson (East & Central), Parkville & Carney PUMA","79500US2400504",12954.0,109886.0,12954.0,1267.0,109886.0,1809.0
2015,"Wheaton, Aspen Hill & Glenmont PUMA, MD","79500US2401005",12949.0,142473.0,12949.0,1514.0,142473.0,1971.0
2014,"Windham County PUMA","79500US0901500",12946.0,113082.0,12946.0,1198.0,113082.0,561.0
2013,"Windham County PUMA","79500US0901500",12945.0,113459.0,12945.0,1110.0,113459.0,505.0
2015,"Baltimore County--Randallstown (East), Owings Mills, Milford Mill & Reisterstown PUMA","79500US2400502",12940.0,127666.0,12940.0,1683.0,127666.0,1918.0
2014,"Mecklenburg County (East)--Mint Hill & Matthews (North) Towns PUMA","79500US3703107",12933.0,113504.0,12933.0,1335.0,113504.0,1672.0
2013,"Jasper, Starke, Fulton, Newton & Pulaski Counties PUMA","79500US1800700",12917.0,102801.0,12917.0,1101.0,102801.0,288.0
2014,"Orange County (Northwest) PUMA","79500US3602902",12901.0,119832.0,12901.0,1284.0,119832.0,530.0
2013,"San Mateo County (Southeast)--Menlo Park, East Palo Alto Cities & Atherton Town PUMA","79500US0608106",12900.0,114117.0,12900.0,1367.0,114117.0,1109.0
2015,"Houston City (West)--East of TX-6 & West of Beltway TX-8 PUMA","79500US4804636",12899.0,113895.0,12899.0,2309.0,113895.0,2674.0
2015,"Kent County (North) PUMA","79500US2601004",12897.0,120163.0,12897.0,1340.0,120163.0,446.0
2015,"Litchfield County PUMA, CT","79500US0900500",12893.0,184074.0,12893.0,976.0,184074.0,310.0
2015,"Spokane County (Outer)--Cheney City PUMA","79500US5310504",12888.0,101386.0,12888.0,1267.0,101386.0,1391.0
2015,"Warren, Jasper, Marion, Dallas (West) & Madison Counties PUMA, IA","79500US1901400",12884.0,148905.0,12884.0,1132.0,148905.0,492.0
2015,"Northwest Kansas PUMA","79500US2000100",12882.0,106359.0,12882.0,1019.0,106359.0,449.0
2015,"Columbia & Greene Counties PUMA","79500US3602100",12880.0,105304.0,12880.0,1041.0,105304.0,461.0
2015,"Jacksonville City (Beaches) PUMA, FL","79500US1203104",12878.0,131994.0,12878.0,1391.0,131994.0,1778.0
2013,"Murray Hill, Gramercy & Stuyvesant Town PUMA, NY","79500US3603808",12878.0,142807.0,12878.0,1451.0,142807.0,2596.0
2014,"Parker County PUMA","79500US4802400",12874.0,116452.0,12874.0,1531.0,116452.0,434.0
2013,"Cerro Gordo, Floyd, Kossuth, Hancock, Winnebago, Mitchell & Worth Counties PUMA","79500US1900200",12873.0,113034.0,12873.0,959.0,113034.0,374.0
2014,"Paradise (South) & Enterprise PUMA, NV","79500US3200413",12871.0,148555.0,12871.0,1703.0,148555.0,2483.0
2013,"Travis County (Northeast)--Pflugerville, Manor Cities & Wells Branch PUMA","79500US4805301",12868.0,114871.0,12868.0,1818.0,114871.0,2179.0
2015,"Hamilton County (North Central)--Sharonville, Blue Ash, Springdale & Reading Cities PUMA","79500US3905506",12864.0,103510.0,12864.0,1427.0,103510.0,765.0
2013,"Marshall, Benton, Poweshiek, Tama & Iowa Counties PUMA","79500US1901200",12864.0,115554.0,12864.0,1115.0,115554.0,398.0
2014,"Stephenson & Ogle Counties PUMA","79500US1702700",12860.0,97975.0,12860.0,1151.0,97975.0,356.0
2015,"Medina County PUMA, OH","79500US3901900",12859.0,173336.0,12859.0,1351.0,173336.0,357.0
2013,"Anchorage Municipality (North) PUMA, AK","79500US0200101",12849.0,128824.0,12849.0,1521.0,128824.0,1856.0
2015,"Harford County (South & East)--Aberdeen & Havre de Grace Cities PUMA","79500US2400602",12846.0,112578.0,12846.0,1125.0,112578.0,1300.0
2014,"Chino & Chino Hills Cities PUMA, CA","79500US0607114",12835.0,148581.0,12835.0,1400.0,148581.0,1533.0
2014,"Clark County--Jeffersonville City PUMA","79500US1803600",12834.0,110632.0,12834.0,1208.0,110632.0,262.0
2014,"Barnstable County (West)--Inner Cape Cod Towns & Barnstable Town City PUMA","79500US2504700",12830.0,128736.0,12830.0,1389.0,128736.0,365.0
2013,"Rutherford County (North)--Smyrna Town & La Vergne City PUMA","79500US4702401",12822.0,124864.0,12822.0,1423.0,124864.0,1399.0
2013,"Forsyth County (Outside Winston-Salem City)--Kernersville Town & Clemmons Village PUMA","79500US3701803",12819.0,127349.0,12819.0,1524.0,127349.0,1332.0
2013,"Providence County (Southeast)--Cranston & East Providence Cities PUMA","79500US4400104",12818.0,122091.0,12818.0,1367.0,122091.0,378.0
2014,"Fond du Lac & Calumet Counties PUMA, WI","79500US5501401",12813.0,147706.0,12813.0,1065.0,147706.0,473.0
2013,"Genesee & Orleans Counties PUMA","79500US3601000",12809.0,98755.0,12809.0,1162.0,98755.0,342.0
2015,"Nevada & Sierra Counties PUMA","79500US0605700",12805.0,100733.0,12805.0,1493.0,100733.0,271.0
2014,"Cass & Bates Counties PUMA","79500US2901100",12804.0,115304.0,12804.0,1420.0,115304.0,351.0
2015,"Cass & Bates Counties PUMA","79500US2901100",12801.0,115662.0,12801.0,1508.0,115662.0,271.0
2013,"Manchester & East Hartford Towns PUMA","79500US0900301",12798.0,108295.0,12798.0,1486.0,108295.0,228.0
2015,"Tuckahoe, Short Pump & Wyndham PUMA, VA","79500US5151225",12795.0,172502.0,12795.0,1329.0,172502.0,1853.0
2015,"Los Angeles County (Central)--Burbank City PUMA","79500US0603720",12793.0,118449.0,12793.0,1198.0,118449.0,760.0
2013,"Columbia & Greene Counties PUMA","79500US3602100",12792.0,105847.0,12792.0,970.0,105847.0,412.0
2015,"Winona, Wabasha, Fillmore & Houston Counties--Winona City PUMA","79500US2702600",12791.0,107249.0,12791.0,902.0,107249.0,417.0
2015,"Cerro Gordo, Floyd, Kossuth, Hancock, Winnebago, Mitchell & Worth Counties PUMA","79500US1900200",12790.0,112043.0,12790.0,985.0,112043.0,368.0
2015,"Suffolk County (South Central)--Brookhaven Town (South) PUMA","79500US3603306",12790.0,129191.0,12790.0,1335.0,129191.0,1934.0
2014,"Lake County (East)--Mentor, Painesville Cities & Madison Village PUMA","79500US3901100",12789.0,106311.0,12789.0,1216.0,106311.0,339.0
2013,"Washington County (Central)--Beaverton City (West) & Aloha PUMA","79500US4101323",12785.0,111272.0,12785.0,1241.0,111272.0,1790.0
2014,"Kent County (Southeast) PUMA, MI","79500US2601003",12784.0,160633.0,12784.0,1242.0,160633.0,810.0
2015,"Middlesex County (East)--Cambridge City PUMA","79500US2500506",12781.0,91383.0,12781.0,1213.0,91383.0,815.0
2014,"Atlanta Regional Commission (Central)--Fulton County (North)--Sandy Springs City PUMA","79500US1301001",12771.0,114388.0,12771.0,1660.0,114388.0,882.0
2015,"Houston-Galveston Area Council--Montgomery County (West)--Conroe City (West) PUMA","79500US4804502",12769.0,127650.0,12769.0,1892.0,127650.0,2167.0
2014,"Brevard County (East)--Beaches & Merritt Island PUMA","79500US1200902",12766.0,117063.0,12766.0,1181.0,117063.0,1479.0
2015,"Atlanta Regional Commission (Central)--Fulton County (North)--Sandy Springs City PUMA","79500US1301001",12766.0,117273.0,12766.0,1526.0,117273.0,1030.0
2013,"Southwest Nebraska PUMA","79500US3100400",12763.0,103307.0,12763.0,1033.0,103307.0,320.0
2013,"St. Croix & Dunn Counties PUMA","79500US5555102",12758.0,124463.0,12758.0,1080.0,124463.0,401.0
2015,"James City, York Counties, Williamsburg & Poquoson Cities PUMA, VA","79500US5151206",12749.0,158224.0,12749.0,1334.0,158224.0,583.0
2014,"San Rafael (South), Mill Valley & Sausalito Cities PUMA, CA","79500US0604102",12745.0,143041.0,12745.0,1109.0,143041.0,1167.0
2013,"Fond du Lac & Calumet Counties PUMA, WI","79500US5501401",12744.0,147379.0,12744.0,1026.0,147379.0,297.0
2014,"Ottawa County (East) PUMA","79500US2600802",12742.0,121779.0,12742.0,1297.0,121779.0,734.0
2015,"Los Angeles County (South)--Downey City PUMA","79500US0603753",12735.0,111025.0,12735.0,1441.0,111025.0,316.0
2015,"New Springville & South Beach PUMA, NY","79500US3603902",12729.0,131598.0,12729.0,1266.0,131598.0,2330.0
2013,"Washington & Ozaukee Counties PUMA, WI","79500US5520000",12718.0,216678.0,12718.0,1445.0,216678.0,301.0
2015,"Northern Shenandoah Valley Regional Commission (South) PUMA","79500US5151085",12714.0,103670.0,12714.0,1497.0,103670.0,296.0
2013,"Houston-Galveston Area Council--Montgomery County (West)--Conroe City (West) PUMA","79500US4804502",12710.0,118172.0,12710.0,1676.0,118172.0,2543.0
2014,"James City, York Counties, Williamsburg & Poquoson Cities PUMA, VA","79500US5151206",12707.0,156239.0,12707.0,1121.0,156239.0,708.0
2015,"Sherburne & Benton Counties PUMA","79500US2701000",12698.0,126772.0,12698.0,1324.0,126772.0,422.0
2015,"Acadiana Regional Development District 4--Lafayette Parish (South) PUMA","79500US2201201",12696.0,110856.0,12696.0,1171.0,110856.0,1798.0
2014,"Acadiana Regional Development District 4--Lafayette Parish (South) PUMA","79500US2201201",12690.0,107603.0,12690.0,1276.0,107603.0,2041.0
2013,"Lake County (East)--Mentor, Painesville Cities & Madison Village PUMA","79500US3901100",12686.0,106341.0,12686.0,1391.0,106341.0,361.0
2014,"Edmond & Oklahoma City (North Central) Cities PUMA, OK","79500US4001003",12673.0,137872.0,12673.0,1418.0,137872.0,1676.0
2013,"Santa Clara County (North Central)--San Jose City (East Central) & Alum Rock PUMA","79500US0608505",12670.0,109675.0,12670.0,1860.0,109675.0,2070.0
2014,"Guilford County (North)--Summerfield Town PUMA","79500US3701703",12668.0,117971.0,12668.0,1706.0,117971.0,1624.0
2014,"Marinette, Oconto, Door & Florence Counties PUMA","79500US5501300",12667.0,109161.0,12667.0,864.0,109161.0,368.0
2014,"Wheaton, Aspen Hill & Glenmont PUMA, MD","79500US2401005",12666.0,140243.0,12666.0,1469.0,140243.0,1968.0
2014,"Mission Bend (Southwest), Cinco Ranch & Four Corners PUMA, TX","79500US4804904",12666.0,138489.0,12666.0,2018.0,138489.0,2671.0
2014,"Alexandria City PUMA, VA","79500US5151255",12661.0,145129.0,12661.0,1383.0,145129.0,274.0
2013,"Brevard County (East)--Beaches & Merritt Island PUMA","79500US1200902",12657.0,116408.0,12657.0,1293.0,116408.0,1482.0
2015,"Lee County (South & West)--Barrier Islands Region PUMA","79500US1207101",12654.0,116164.0,12654.0,1241.0,116164.0,2293.0
2015,"Thurston County (Outer) PUMA","79500US5311402",12651.0,102500.0,12651.0,1502.0,102500.0,1490.0
2014,"Nevada & Sierra Counties PUMA","79500US0605700",12650.0,100719.0,12650.0,1418.0,100719.0,293.0
2014,"Rochester City PUMA, MN","79500US2702500",12650.0,144962.0,12650.0,1174.0,144962.0,314.0
2015,"Seattle City (Northwest) PUMA, WA","79500US5311601",12649.0,144833.0,12649.0,1027.0,144833.0,1938.0
2014,"San Mateo County (Southeast)--Menlo Park, East Palo Alto Cities & Atherton Town PUMA","79500US0608106",12645.0,115145.0,12645.0,1463.0,115145.0,1375.0
2013,"Medina County PUMA, OH","79500US3901900",12637.0,171664.0,12637.0,1336.0,171664.0,226.0
2013,"Ottawa County (East) PUMA","79500US2600802",12636.0,120334.0,12636.0,1218.0,120334.0,651.0
2014,"Litchfield County PUMA, CT","79500US0900500",12633.0,184972.0,12633.0,1032.0,184972.0,372.0
2013,"Northeast Kansas PUMA","79500US2000400",12628.0,112502.0,12628.0,1180.0,112502.0,510.0
2014,"Dearborn, Franklin, Ripley, Switzerland & Ohio Counties PUMA","79500US1803100",12628.0,116315.0,12628.0,1066.0,116315.0,293.0
2014,"Wayne County (Southeast)--Downriver Area (South) PUMA","79500US2603206",12626.0,130724.0,12626.0,1228.0,130724.0,215.0
2014,"Eagle, Summit, Grand & Jackson Counties PUMA","79500US0800400",12623.0,113215.0,12623.0,1345.0,113215.0,268.0
2014,"Forsyth County (Outside Winston-Salem City)--Kernersville Town & Clemmons Village PUMA","79500US3701803",12620.0,127752.0,12620.0,1273.0,127752.0,1096.0
2014,"Sauk & Columbia Counties PUMA","79500US5501000",12618.0,116758.0,12618.0,1022.0,116758.0,331.0
2013,"Kent County (Southeast) PUMA, MI","79500US2601003",12618.0,158691.0,12618.0,1402.0,158691.0,656.0
2013,"Wayne County (Southeast)--Downriver Area (South) PUMA","79500US2603206",12614.0,130743.0,12614.0,1222.0,130743.0,267.0
2014,"Miami-Dade County (East Central)--Kendall (North), Sunset & Westwood Lakes PUMA","79500US1208620",12607.0,102654.0,12607.0,1869.0,102654.0,2535.0
2014,"Franklin County PUMA","79500US2901600",12604.0,100532.0,12604.0,1480.0,100532.0,322.0
2015,"NYC-Queens Community District 6--Forest Hills & Rego Park PUMA","79500US3604108",12599.0,113869.0,12599.0,1524.0,113869.0,2812.0
2014,"Central Savannah River Area Regional Commission (East Central)--Columbia County PUMA","79500US1304100",12596.0,131606.0,12596.0,1467.0,131606.0,291.0
2015,"Arapahoe (West) & Jefferson (East) Counties--Littleton, Englewood Cities & Columbine PUMA","79500US0800820",12596.0,107753.0,12596.0,1151.0,107753.0,947.0
2013,"Perrysburg, Sylvania & Maumee Cities PUMA, OH","79500US3900300",12592.0,150024.0,12592.0,1040.0,150024.0,741.0
2013,"Miami-Dade County (East Central)--Kendall (North), Sunset & Westwood Lakes PUMA","79500US1208620",12590.0,103448.0,12590.0,1776.0,103448.0,2896.0
2015,"Algonquin, McHenry & Nunda Townships PUMA, IL","79500US1703602",12590.0,171974.0,12590.0,1418.0,171974.0,271.0
2013,"Hancock & Putnam Counties PUMA","79500US3902400",12580.0,107045.0,12580.0,1035.0,107045.0,313.0
2015,"Mountain View, Palo Alto & Los Altos Cities PUMA, CA","79500US0608501",12579.0,194607.0,12579.0,1135.0,194607.0,792.0
2013,"Broward County (Central)--Davie Town & Cooper City PUMA","79500US1201110",12577.0,115303.0,12577.0,1339.0,115303.0,823.0
2015,"San Diego County (Northwest)--Carlsbad City PUMA","79500US0607304",12570.0,120770.0,12570.0,1615.0,120770.0,1218.0
2014,"San Diego (East Central/Navajo) & La Mesa Cities PUMA, CA","79500US0607314",12569.0,149750.0,12569.0,1123.0,149750.0,1520.0
2015,"Southwestern New Hampshire--Cheshire & Sullivan Counties PUMA","79500US3300500",12566.0,113984.0,12566.0,1228.0,113984.0,465.0
2013,"Broward County (North Central)--Margate & Coconut Creek Cities PUMA","79500US1201102",12564.0,110328.0,12564.0,1360.0,110328.0,545.0
2015,"Harris County (West)--Houston City (West)--North of US-90 & West of TX-6 PUMA","79500US4804634",12560.0,111496.0,12560.0,2394.0,111496.0,2489.0
2013,"Bellmawr & Pine Hill Boroughs PUMA, NJ","79500US3402103",12556.0,145199.0,12556.0,1130.0,145199.0,330.0
2013,"San Jose (West Central) & Campbell Cities PUMA, CA","79500US0608508",12555.0,135944.0,12555.0,1552.0,135944.0,2133.0
2014,"Santa Clara County (North Central)--San Jose City (East Central) & Alum Rock PUMA","79500US0608505",12554.0,109463.0,12554.0,1311.0,109463.0,1973.0
2014,"Columbia & Greene Counties PUMA","79500US3602100",12554.0,105639.0,12554.0,1110.0,105639.0,653.0
2013,"Parker County PUMA","79500US4802400",12553.0,114912.0,12553.0,1266.0,114912.0,402.0
2014,"Marshall, Benton, Poweshiek, Tama & Iowa Counties PUMA","79500US1901200",12551.0,115478.0,12551.0,1148.0,115478.0,380.0
2015,"Hanover, Powhatan, Goochland, New Kent, King William & Charles City Counties PUMA, VA","79500US5151215",12548.0,187421.0,12548.0,1149.0,187421.0,475.0
2014,"Fremont City (East) PUMA, CA","79500US0600109",12547.0,194697.0,12547.0,1395.0,194697.0,723.0
2015,"Broward County (North Central)--Margate & Coconut Creek Cities PUMA","79500US1201102",12546.0,114437.0,12546.0,1648.0,114437.0,700.0
2013,"Fremont, Chaffee, Park, Lake, Huerfano, Pueblo (Southwest) & Custer Counties PUMA","79500US0800600",12543.0,89622.0,12543.0,1212.0,89622.0,957.0
2014,"Wayne County (Northwest) PUMA, MI","79500US2603201",12534.0,188893.0,12534.0,1275.0,188893.0,271.0
2015,"Worcester County (South) PUMA, MA","79500US2500304",12530.0,150825.0,12530.0,1560.0,150825.0,404.0
2014,"Hennepin County--Bloomington & Richfield Cities PUMA","79500US2701410",12524.0,119995.0,12524.0,932.0,119995.0,222.0
2014,"Dallas County (Southwest)--Cedar Hill & Duncanville Cities PUMA","79500US4802318",12521.0,106025.0,12521.0,1518.0,106025.0,1345.0
2013,"Westchester County (Northwest) PUMA, NY","79500US3603102",12517.0,140521.0,12517.0,1277.0,140521.0,1187.0
2015,"Central Savannah River Area Regional Commission (East Central)--Columbia County PUMA","79500US1304100",12517.0,135410.0,12517.0,1320.0,135410.0,297.0
2015,"Fremont City (East) PUMA, CA","79500US0600109",12515.0,197589.0,12515.0,1298.0,197589.0,701.0
2013,"Marinette, Oconto, Door & Florence Counties PUMA","79500US5501300",12512.0,109240.0,12512.0,929.0,109240.0,314.0
2013,"Atlanta Regional Commission (Central)--Fulton County (North)--Sandy Springs City PUMA","79500US1301001",12508.0,111863.0,12508.0,1816.0,111863.0,862.0
2013,"Northampton City PUMA, MA","79500US2501600",12506.0,137013.0,12506.0,950.0,137013.0,520.0
2015,"Fond du Lac & Calumet Counties PUMA, WI","79500US5501401",12505.0,148123.0,12505.0,1029.0,148123.0,353.0
2014,"Livingston & Wyoming Counties PUMA","79500US3601300",12505.0,96626.0,12505.0,1057.0,96626.0,826.0
2015,"League City & Friendswood City PUMA, TX","79500US4804702",12504.0,148611.0,12504.0,2361.0,148611.0,1129.0
2015,"Sauk & Columbia Counties PUMA","79500US5501000",12500.0,117099.0,12500.0,930.0,117099.0,297.0
2013,"Paradise (South) & Enterprise PUMA, NV","79500US3200413",12496.0,148320.0,12496.0,1367.0,148320.0,3001.0
2013,"Franklin County PUMA","79500US2901600",12495.0,100307.0,12495.0,1358.0,100307.0,300.0
2015,"Edmond & Oklahoma City (North Central) Cities PUMA, OK","79500US4001003",12490.0,140885.0,12490.0,1102.0,140885.0,1450.0
2013,"Wheaton, Aspen Hill & Glenmont PUMA, MD","79500US2401005",12490.0,136470.0,12490.0,1522.0,136470.0,1862.0
2013,"Snohomish County (Southwest)--Edmonds, Lynnwood & Mountlake Terrace Cities PUMA","79500US5311701",12489.0,111862.0,12489.0,1459.0,111862.0,869.0
2014,"Fremont, Chaffee, Park, Lake, Huerfano, Pueblo (Southwest) & Custer Counties PUMA","79500US0800600",12483.0,90285.0,12483.0,1002.0,90285.0,1117.0
2014,"Columbus (North), Westerville & Worthington Cities PUMA","79500US3904102",12467.0,100650.0,12467.0,1424.0,100650.0,1552.0
2013,"Coastal Regional Commission (East)--Chatham County (East & Outside Savannah City) PUMA","79500US1300402",12464.0,101589.0,12464.0,1673.0,101589.0,2156.0
2014,"Mountain View, Palo Alto & Los Altos Cities PUMA, CA","79500US0608501",12456.0,192331.0,12456.0,1231.0,192331.0,804.0
2013,"Panhandle Regional Planning Commission--Randall County--Amarillo City (South) PUMA","79500US4800300",12447.0,120751.0,12447.0,1170.0,120751.0,448.0
2014,"Atlanta Regional Commission--Cobb County (Northwest)--Kennesaw & Acworth Cities PUMA","79500US1303002",12435.0,123484.0,12435.0,1693.0,123484.0,2252.0
2015,"Collin County (Southwest)--Dallas (North), Plano (South) & Richardson (North) Cities PUMA","79500US4801901",12431.0,115753.0,12431.0,1171.0,115753.0,1117.0
2014,"Solano County (Northeast)--Vacaville & Dixon Cities PUMA","79500US0609503",12427.0,124357.0,12427.0,1750.0,124357.0,3446.0
2014,"Camden County (Central)--Lindenwold & Collingswood Boroughs PUMA","79500US3402102",12412.0,121402.0,12412.0,1200.0,121402.0,296.0
2013,"Albuquerque City (Northwest Mesa), Paradise Hills & Navajo Nation-Tohajiilee Chapter PUMA","79500US3500805",12408.0,119311.0,12408.0,1504.0,119311.0,1914.0
2013,"San Antonio City (North), Hollywood Park Town & Shavano Park City PUMA","79500US4805911",12407.0,113021.0,12407.0,1621.0,113021.0,2460.0
2014,"Tazewell County PUMA, IL","79500US1701900",12407.0,133148.0,12407.0,1168.0,133148.0,331.0
2014,"Los Angeles County (Central)--Burbank City PUMA","79500US0603720",12405.0,118078.0,12405.0,1254.0,118078.0,716.0
2015,"Warrick, Gibson & Posey Counties PUMA","79500US1803200",12402.0,117810.0,12402.0,1273.0,117810.0,353.0
2013,"Southwestern New Hampshire--Cheshire & Sullivan Counties PUMA","79500US3300500",12401.0,114651.0,12401.0,1057.0,114651.0,410.0
2013,"Camden County (Central)--Lindenwold & Collingswood Boroughs PUMA","79500US3402102",12395.0,122057.0,12395.0,1144.0,122057.0,244.0
2013,"Anoka County (Southwest)--Coon Rapids, Fridley & Columbia Heights Cities PUMA","79500US2701102",12392.0,114946.0,12392.0,1119.0,114946.0,257.0
2015,"Daly City, Pacifica Cities & Colma Town PUMA, CA","79500US0608101",12387.0,142839.0,12387.0,1313.0,142839.0,1123.0
2014,"Broward County (North Central)--Margate & Coconut Creek Cities PUMA","79500US1201102",12386.0,112813.0,12386.0,1365.0,112813.0,608.0
2013,"Eagan, Inver Grove Heights & South St. Paul Cities PUMA, MN","79500US2701501",12384.0,150437.0,12384.0,1127.0,150437.0,266.0
2014,"Travis County (West, South & Outside Austin City) PUMA","79500US4805309",12383.0,110086.0,12383.0,1803.0,110086.0,1862.0
2015,"San Rafael (South), Mill Valley & Sausalito Cities PUMA, CA","79500US0604102",12381.0,144596.0,12381.0,1147.0,144596.0,1057.0
2013,"Orange County (Northwest) PUMA","79500US3602902",12379.0,119669.0,12379.0,1179.0,119669.0,636.0
2013,"San Diego County (Northwest)--Carlsbad City PUMA","79500US0607304",12377.0,116724.0,12377.0,1302.0,116724.0,1288.0
2014,"Washington & Ozaukee Counties PUMA, WI","79500US5520000",12376.0,217230.0,12376.0,1381.0,217230.0,340.0
2013,"Glendora, Claremont, San Dimas & La Verne Cities PUMA, CA","79500US0603711",12376.0,158552.0,12376.0,1270.0,158552.0,1220.0
2015,"Clark County (West Central)--Salmon Creek & Hazel Dell PUMA","79500US5311102",12375.0,112317.0,12375.0,1282.0,112317.0,1329.0
2014,"South Central Nebraska PUMA","79500US3100500",12364.0,110627.0,12364.0,1004.0,110627.0,517.0
2014,"St. Mary's & Calvert Counties PUMA, MD","79500US2401500",12363.0,194695.0,12363.0,1130.0,194695.0,576.0
2014,"Duval County (South Central)--Jacksonville City (Southeast River) PUMA","79500US1203106",12362.0,115621.0,12362.0,1677.0,115621.0,2092.0
2014,"Kent County (North) PUMA","79500US2601004",12360.0,118661.0,12360.0,1336.0,118661.0,388.0
2015,"Alexandria City PUMA, VA","79500US5151255",12359.0,148150.0,12359.0,1219.0,148150.0,293.0
2014,"Union County (Southwest)--Plainfield City & Westfield Town (South) PUMA","79500US3401903",12357.0,100609.0,12357.0,1211.0,100609.0,598.0
2015,"Guilford County (North)--Summerfield Town PUMA","79500US3701703",12352.0,119145.0,12352.0,2011.0,119145.0,1789.0
2015,"New London County (North) PUMA, CT","79500US0901100",12351.0,136450.0,12351.0,1366.0,136450.0,373.0
2013,"Edmond & Oklahoma City (North Central) Cities PUMA, OK","79500US4001003",12350.0,132974.0,12350.0,1345.0,132974.0,1890.0
2013,"Mountain View, Palo Alto & Los Altos Cities PUMA, CA","79500US0608501",12350.0,189816.0,12350.0,1136.0,189816.0,918.0
2015,"Seminole County (East) PUMA","79500US1211704",12349.0,112196.0,12349.0,1628.0,112196.0,2128.0
2013,"Atlanta Regional Commission (Northeast)--Gwinnett County (South)--Snellville City PUMA","79500US1304005",12349.0,120351.0,12349.0,1872.0,120351.0,3055.0
2014,"Harris County (Northwest)--Jersey Village City--Between Beltway TX-8 & FM-1960 PUMA","79500US4804628",12348.0,112037.0,12348.0,1641.0,112037.0,2750.0
2014,"Los Angeles County (South Central)--Carson City PUMA","79500US0603762",12347.0,110919.0,12347.0,1219.0,110919.0,1227.0
2015,"Brevard County (East)--Beaches & Merritt Island PUMA","79500US1200902",12345.0,119489.0,12345.0,1154.0,119489.0,1573.0
2014,"Spokane County (Outer)--Cheney City PUMA","79500US5310504",12328.0,100056.0,12328.0,1211.0,100056.0,1558.0
2015,"Stephenson & Ogle Counties PUMA","79500US1702700",12326.0,97434.0,12326.0,1073.0,97434.0,242.0
2015,"St. Louis County (Inner Ring South) PUMA, MO","79500US2901807",12323.0,156865.0,12323.0,1392.0,156865.0,1491.0
2013,"Guilford County (North)--Summerfield Town PUMA","79500US3701703",12322.0,115303.0,12322.0,1643.0,115303.0,1611.0
2015,"Bucks County (Southwest) PUMA, PA","79500US4203004",12317.0,176743.0,12317.0,1173.0,176743.0,887.0
